NIK,Jenis Pekerjaan,Jumlah Penghasilan,Jumlah Tanggungan,Kondisi Rumah,Kepemilikan Rumah,Jaringan Listrik,Sumber Air,Umur,Ranking,Status kelayakan
1234561034778695,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,Air Sungai ,>=35 s/d <=50,"0,754",Tidak Layak
1234561034778696,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,Air Sumur,>=35 s/d <=50,"0,7415",Tidak Layak
1234561034778697,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,PDAM,>=35 s/d <=50,"0,729",Tidak Layak
1234561034778698,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,Air Sungai ,>=35 s/d <=50,"0,7375",Tidak Layak
1234561034778699,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,Air Sungai ,>=35 s/d <=50,"0,721",Tidak Layak
1234561034778700,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,Air Sumur,>=35 s/d <=50,"0,725",Tidak Layak
1234561034778701,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,PDAM,>=35 s/d <=50,"0,7125",Tidak Layak
1234561034778702,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,Air Sumur,>=35 s/d <=50,"0,7085",Tidak Layak
1234561034778703,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Tidak Ada,Air Sungai ,>=35 s/d <=50,"0,729",Tidak Layak
1234561034778704,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Tidak Ada,Air Sungai ,>=35 s/d <=50,"0,704",Tidak Layak
1234561034778705,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Sewa,Air Sungai ,>=35 s/d <=50,"0,7125",Tidak Layak
1234561034778706,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Tidak Ada,Air Sumur,>=35 s/d <=50,"0,7165",Tidak Layak
1234561034778707,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Tidak Ada,PDAM,>=35 s/d <=50,"0,704",Tidak Layak
1234561034778708,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Milik Sendiri,Air Sungai ,>=35 s/d <=50,"0,696",Tidak Layak
1234561034778709,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Sewa,Air Sumur,>=35 s/d <=50,"0,7",Tidak Layak
1234561034778710,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Sewa,PDAM,>=35 s/d <=50,"0,6875",Tidak Layak
1234561034778711,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Milik Sendiri,Air Sumur,>=35 s/d <=50,"0,6835",Tidak Layak
1234561034778712,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Milik Sendiri,PDAM,>=35 s/d <=50,"0,671",Tidak Layak
1234561034778713,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,PDAM,>=35 s/d <=50,"0,696",Tidak Layak
1234561034778714,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Milik Sendiri,PDAM,>=35 s/d <=50,"0,646",Tidak Layak
1234561034778715,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Tidak Ada,Air Sumur,>=35 s/d <=50,"0,6915",Tidak Layak
1234561034778716,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Tidak Ada,PDAM,>=35 s/d <=50,"0,679",Tidak Layak
1234561034778717,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Sewa,Air Sungai ,>=35 s/d <=50,"0,6875",Tidak Layak
1234561034778718,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Milik Sendiri,Air Sungai ,>=35 s/d <=50,"0,671",Tidak Layak
1234561034778719,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Sewa,Air Sumur,>=35 s/d <=50,"0,675",Tidak Layak
1234561034778720,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Sewa,PDAM,>=35 s/d <=50,"0,6625",Tidak Layak
1234561034778721,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,Air Sumur,>=35 s/d <=50,"0,7085",Tidak Layak
1234561034778722,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,Air Sungai ,>50,"0,8165",Layak
1234561034778723,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,Air Sumur,>50,"0,804",Layak
1234561034778724,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Tidak Ada,PDAM,>50,"0,7915",Tidak Layak
1234561034778725,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,Air Sungai ,>50,"0,8",Layak
1234561034778726,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,Air Sungai ,>50,"0,7835",Tidak Layak
1234561034778727,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,Air Sumur,>50,"0,7875",Tidak Layak
1234561034778728,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Sewa,PDAM,>50,"0,775",Tidak Layak
1234561034778729,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,Air Sumur,>50,"0,771",Tidak Layak
1234561034778730,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Tidak Ada,Air Sungai ,>50,"0,7915",Tidak Layak
1234561034778731,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Tidak Ada,Air Sungai ,>50,"0,7665",Tidak Layak
1234561034778732,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Sewa,Air Sungai ,>50,"0,775",Tidak Layak
1234561034778733,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Tidak Ada,Air Sumur,>50,"0,779",Tidak Layak
1234561034778734,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Tidak Ada,PDAM,>50,"0,7665",Tidak Layak
1234561034778735,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Milik Sendiri,Air Sungai ,>50,"0,7585",Tidak Layak
1234561034778736,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Sewa,Air Sumur,>50,"0,7625",Tidak Layak
1234561034778737,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Sewa,PDAM,>50,"0,75",Tidak Layak
1234561034778738,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Milik Sendiri,Air Sumur,>50,"0,746",Tidak Layak
1234561034778739,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Sewa,Milik Sendiri,PDAM,>50,"0,7335",Tidak Layak
1234561034778740,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,PDAM,>50,"0,7585",Tidak Layak
1234561034778741,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Milik Sendiri,PDAM,>50,"0,7085",Tidak Layak
1234561034778742,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Tidak Ada,Air Sumur,>50,"0,754",Tidak Layak
1234561034778743,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Tidak Ada,PDAM,>50,"0,7415",Tidak Layak
1234561034778744,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Sewa,Air Sungai ,>50,"0,75",Tidak Layak
1234561034778745,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Milik Sendiri,Air Sungai ,>50,"0,7335",Tidak Layak
1234561034778746,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Sewa,Air Sumur,>50,"0,7375",Tidak Layak
1234561034778747,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Milik Sendiri,Sewa,PDAM,>50,"0,725",Tidak Layak
1234561034778748,Wiraswasta,>=500.000 s/d 2.000.000,3,Baik,Numpang,Milik Sendiri,Air Sumur,>50,"0,771",Tidak Layak
1234561034778749,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Tidak Ada,Air Sungai ,<25,"0,704",Tidak Layak
1234561034778750,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Tidak Ada,Air Sumur,<25,"0,6915",Tidak Layak
1234561034778751,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Tidak Ada,PDAM,<25,"0,679",Tidak Layak
1234561034778752,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Sewa,Air Sungai ,<25,"0,6875",Tidak Layak
1234561034778753,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,Air Sungai ,<25,"0,671",Tidak Layak
1234561034778754,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Sewa,Air Sumur,<25,"0,675",Tidak Layak
1234561034778755,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Sewa,PDAM,<25,"0,6625",Tidak Layak
1234561034778756,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,Air Sumur,<25,"0,6585",Tidak Layak
1234561034778757,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Tidak Ada,Air Sungai ,<25,"0,679",Tidak Layak
1234561034778758,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Tidak Ada,Air Sungai ,<25,"0,654",Tidak Layak
1234561034778759,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Sewa,Air Sungai ,<25,"0,6625",Tidak Layak
1234561034778760,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Tidak Ada,Air Sumur,<25,"0,6665",Tidak Layak
1234561034778761,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Tidak Ada,PDAM,<25,"0,654",Tidak Layak
1234561034778762,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Milik Sendiri,Air Sungai ,<25,"0,646",Tidak Layak
1234561034778763,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Sewa,Air Sumur,<25,"0,65",Tidak Layak
1234561034778764,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Sewa,PDAM,<25,"0,6375",Tidak Layak
1234561034778765,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Milik Sendiri,Air Sumur,<25,"0,6335",Tidak Layak
1234561034778766,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Milik Sendiri,PDAM,<25,"0,621",Tidak Layak
1234561034778767,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,PDAM,<25,"0,646",Tidak Layak
1234561034778768,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Milik Sendiri,PDAM,<25,"0,596",Tidak Layak
1234561034778769,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Tidak Ada,Air Sumur,<25,"0,6415",Tidak Layak
1234561034778770,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Tidak Ada,PDAM,<25,"0,629",Tidak Layak
1234561034778771,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Sewa,Air Sungai ,<25,"0,6375",Tidak Layak
1234561034778772,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Milik Sendiri,Air Sungai ,<25,"0,621",Tidak Layak
1234561034778773,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Sewa,Air Sumur,<25,"0,625",Tidak Layak
1234561034778774,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Sewa,PDAM,<25,"0,6125",Tidak Layak
1234561034778775,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,Air Sumur,<25,"0,6585",Tidak Layak
1234561034778776,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Tidak Ada,Air Sungai ,>=25 s/d <35,"0,7665",Tidak Layak
1234561034778777,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Tidak Ada,Air Sumur,>=25 s/d <35,"0,754",Tidak Layak
1234561034778778,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Tidak Ada,PDAM,>=25 s/d <35,"0,7415",Tidak Layak
1234561034778779,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Sewa,Air Sungai ,>=25 s/d <35,"0,75",Tidak Layak
1234561034778780,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,Air Sungai ,>=25 s/d <35,"0,7335",Tidak Layak
1234561034778781,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Sewa,Air Sumur,>=25 s/d <35,"0,7375",Tidak Layak
1234561034778782,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Sewa,PDAM,>=25 s/d <35,"0,725",Tidak Layak
1234561034778783,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,Air Sumur,>=25 s/d <35,"0,721",Tidak Layak
1234561034778784,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Tidak Ada,Air Sungai ,>=25 s/d <35,"0,7415",Tidak Layak
1234561034778785,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Tidak Ada,Air Sungai ,>=25 s/d <35,"0,7165",Tidak Layak
1234561034778786,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Sewa,Air Sungai ,>=25 s/d <35,"0,725",Tidak Layak
1234561034778787,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Tidak Ada,Air Sumur,>=25 s/d <35,"0,729",Tidak Layak
1234561034778788,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Tidak Ada,PDAM,>=25 s/d <35,"0,7165",Tidak Layak
1234561034778789,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Milik Sendiri,Air Sungai ,>=25 s/d <35,"0,7085",Tidak Layak
1234561034778790,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Sewa,Air Sumur,>=25 s/d <35,"0,7125",Tidak Layak
1234561034778791,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Sewa,PDAM,>=25 s/d <35,"0,7",Tidak Layak
1234561034778792,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Milik Sendiri,Air Sumur,>=25 s/d <35,"0,696",Tidak Layak
1234561034778793,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Milik Sendiri,PDAM,>=25 s/d <35,"0,6835",Tidak Layak
1234561034778794,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,PDAM,>=25 s/d <35,"0,7085",Tidak Layak
1234561034778795,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Milik Sendiri,PDAM,>=25 s/d <35,"0,6585",Tidak Layak
1234561034778796,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Tidak Ada,Air Sumur,>=25 s/d <35,"0,704",Tidak Layak
1234561034778797,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Tidak Ada,PDAM,>=25 s/d <35,"0,6915",Tidak Layak
1234561034778798,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Sewa,Air Sungai ,>=25 s/d <35,"0,7",Tidak Layak
1234561034778799,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Milik Sendiri,Air Sungai ,>=25 s/d <35,"0,6835",Tidak Layak
1234561034778800,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Sewa,Air Sumur,>=25 s/d <35,"0,6875",Tidak Layak
1234561034778801,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Sewa,PDAM,>=25 s/d <35,"0,675",Tidak Layak
1234561034778802,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,Air Sumur,>=25 s/d <35,"0,721",Tidak Layak
1234561034778803,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Tidak Ada,Air Sungai ,>=35 s/d <=50,"0,829",Layak
1234561034778804,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Tidak Ada,Air Sumur,>=35 s/d <=50,"0,8165",Layak
1234561034778805,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Tidak Ada,PDAM,>=35 s/d <=50,"0,804",Layak
1234561034778806,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Sewa,Air Sungai ,>=35 s/d <=50,"0,8125",Layak
1234561034778807,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,Air Sungai ,>=35 s/d <=50,"0,796",Tidak Layak
1234561034778808,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Sewa,Air Sumur,>=35 s/d <=50,"0,8",Layak
1234561034778809,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Sewa,PDAM,>=35 s/d <=50,"0,7875",Tidak Layak
1234561034778810,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,Air Sumur,>=35 s/d <=50,"0,7835",Tidak Layak
1234561034778811,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Tidak Ada,Air Sungai ,>=35 s/d <=50,"0,804",Layak
1234561034778812,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Tidak Ada,Air Sungai ,>=35 s/d <=50,"0,779",Tidak Layak
1234561034778813,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Sewa,Air Sungai ,>=35 s/d <=50,"0,7875",Tidak Layak
1234561034778814,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Tidak Ada,Air Sumur,>=35 s/d <=50,"0,7915",Tidak Layak
1234561034778815,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Tidak Ada,PDAM,>=35 s/d <=50,"0,779",Tidak Layak
1234561034778816,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Milik Sendiri,Air Sungai ,>=35 s/d <=50,"0,771",Tidak Layak
1234561034778817,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Sewa,Air Sumur,>=35 s/d <=50,"0,775",Tidak Layak
1234561034778818,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Sewa,PDAM,>=35 s/d <=50,"0,7625",Tidak Layak
1234561034778819,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Milik Sendiri,Air Sumur,>=35 s/d <=50,"0,7585",Tidak Layak
1234561034778820,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Milik Sendiri,PDAM,>=35 s/d <=50,"0,746",Tidak Layak
1234561034778821,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,PDAM,>=35 s/d <=50,"0,771",Tidak Layak
1234561034778822,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Milik Sendiri,PDAM,>=35 s/d <=50,"0,721",Tidak Layak
1234561034778823,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Tidak Ada,Air Sumur,>=35 s/d <=50,"0,7665",Tidak Layak
1234561034778824,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Tidak Ada,PDAM,>=35 s/d <=50,"0,754",Tidak Layak
1234561034778825,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Sewa,Air Sungai ,>=35 s/d <=50,"0,7625",Tidak Layak
1234561034778826,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Milik Sendiri,Air Sungai ,>=35 s/d <=50,"0,746",Tidak Layak
1234561034778827,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Sewa,Air Sumur,>=35 s/d <=50,"0,75",Tidak Layak
1234561034778828,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Sewa,PDAM,>=35 s/d <=50,"0,7375",Tidak Layak
1234561034778829,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,Air Sumur,>=35 s/d <=50,"0,7835",Tidak Layak
1234561034778830,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Tidak Ada,Air Sungai ,>50,"0,8915",Layak
1234561034778831,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Tidak Ada,Air Sumur,>50,"0,879",Layak
1234561034778832,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Tidak Ada,PDAM,>50,"0,8665",Layak
1234561034778833,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Sewa,Air Sungai ,>50,"0,875",Layak
1234561034778834,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,Air Sungai ,>50,"0,8585",Layak
1234561034778835,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Sewa,Air Sumur,>50,"0,8625",Layak
1234561034778836,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Sewa,PDAM,>50,"0,85",Layak
1234561034778837,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,Air Sumur,>50,"0,846",Layak
1234561034778838,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Tidak Ada,Air Sungai ,>50,"0,8665",Layak
1234561034778839,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Tidak Ada,Air Sungai ,>50,"0,8415",Layak
1234561034778840,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Sewa,Air Sungai ,>50,"0,85",Layak
1234561034778841,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Tidak Ada,Air Sumur,>50,"0,854",Layak
1234561034778842,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Tidak Ada,PDAM,>50,"0,8415",Layak
1234561034778843,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Milik Sendiri,Air Sungai ,>50,"0,8335",Layak
1234561034778844,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Sewa,Air Sumur,>50,"0,8375",Layak
1234561034778845,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Sewa,PDAM,>50,"0,825",Layak
1234561034778846,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Milik Sendiri,Air Sumur,>50,"0,821",Layak
1234561034778847,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Sewa,Milik Sendiri,PDAM,>50,"0,8085",Layak
1234561034778848,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,PDAM,>50,"0,8335",Layak
1234561034778849,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Milik Sendiri,PDAM,>50,"0,7835",Tidak Layak
1234561034778850,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Tidak Ada,Air Sumur,>50,"0,829",Layak
1234561034778851,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Tidak Ada,PDAM,>50,"0,8165",Layak
1234561034778852,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Sewa,Air Sungai ,>50,"0,825",Layak
1234561034778853,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Milik Sendiri,Air Sungai ,>50,"0,8085",Layak
1234561034778854,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Sewa,Air Sumur,>50,"0,8125",Layak
1234561034778855,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Milik Sendiri,Sewa,PDAM,>50,"0,8",Layak
1234561034778856,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Rusak,Numpang,Milik Sendiri,Air Sumur,>50,"0,846",Layak
1234561034778857,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Cukup,Numpang,Tidak Ada,Air Sungai ,<25,"0,679",Tidak Layak
1234561034778858,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Cukup,Numpang,Tidak Ada,Air Sumur,<25,"0,6665",Tidak Layak
1234561034778859,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Cukup,Numpang,Tidak Ada,PDAM,<25,"0,654",Tidak Layak
1234561034778860,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Cukup,Numpang,Sewa,Air Sungai ,<25,"0,6625",Tidak Layak
1234561034778861,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Cukup,Numpang,Milik Sendiri,Air Sungai ,<25,"0,646",Tidak Layak
1234561034778862,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Cukup,Numpang,Sewa,Air Sumur,<25,"0,65",Tidak Layak
1234561034778863,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Cukup,Numpang,Sewa,PDAM,<25,"0,6375",Tidak Layak
1234561034778864,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Cukup,Numpang,Milik Sendiri,Air Sumur,<25,"0,6335",Tidak Layak
1234561034778865,Wiraswasta,>=500.000 s/d 2.000.000,4 atau lebih,Cukup,Sewa,Tidak Ada,Air Sungai ,<25,"0,654",Tidak Layak
